Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
s.a_490,5/4/2025,South Africa,Johannesburg,37.8,30,125.7,447,None,Koeppen-B,Tropical,Tundra,39.3,0,SW,Spring,5649188,6270309.03,8
s.a_491,5/5/2025,South Africa,Johannesburg,23.4,68,197.1,489,Flood,Koeppen-B,Tropical,Desert,26.8,19.5,NE,Spring,6831678,39423922.46,2
s.a_492,5/6/2025,South Africa,Johannesburg,9.2,81,191.4,287,None,Koeppen-B,Tropical,Tundra,13.2,13.4,S,Spring,7466322,48125877.86,3
s.a_493,5/7/2025,South Africa,Johannesburg,16.6,74,107.4,422,None,Koeppen-C,Tropical,Desert,20.3,31.3,SW,Spring,8994908,31076576.59,7
s.a_494,5/8/2025,South Africa,Johannesburg,5.3,59,1.6,138,None,Koeppen-C,Tropical,Grassland,8.2,5.8,N,Spring,6699687,61066931.18,1
s.a_495,5/9/2025,South Africa,Johannesburg,6.2,39,59.7,344,None,Koeppen-C,Tropical,Wetland,8.2,25.2,SW,Spring,9630392,52967305.77,3
s.a_496,5/10/2025,South Africa,Johannesburg,34.7,61,164.4,222,Drought,Koeppen-C,Tropical,Grassland,37.8,26,W,Spring,7553521,66054679.54,3
s.a_497,5/11/2025,South Africa,Johannesburg,25.4,81,168.1,403,None,Koeppen-D,Tropical,Desert,29.4,35.2,W,Spring,2973066,18991367.79,5
s.a_498,5/12/2025,South Africa,Johannesburg,31.8,15,150.1,207,None,Koeppen-B,Tropical,Wetland,32.5,15.8,S,Spring,364290,9635227.45,2
s.a_499,5/13/2025,South Africa,Johannesburg,23,30,11.3,260,None,Koeppen-A,Tropical,Grassland,24.5,31.4,SW,Spring,3365013,58651682.31,9
s.a_500,5/14/2025,South Africa,Johannesburg,-1,39,172.4,196,None,Koeppen-B,Tropical,Forest,1,38.6,SE,Spring,2721356,17921822.65,4
s.a_501,5/15/2025,South Africa,Johannesburg,13.1,21,28.9,492,None,Koeppen-D,Tropical,Tundra,14.2,17.6,W,Spring,2090904,8912279.65,1
s.a_502,5/16/2025,South Africa,Johannesburg,3.1,75,10.1,35,Heatwave,Koeppen-A,Tropical,Tundra,6.8,32,SW,Spring,8094953,68765825.43,7
s.a_503,5/17/2025,South Africa,Johannesburg,3.4,17,49,165,None,Koeppen-D,Tropical,Wetland,4.2,27.8,NE,Spring,8869151,11376206.86,9
s.a_504,5/18/2025,South Africa,Johannesburg,41.3,11,26.8,58,None,Koeppen-B,Tropical,Wetland,41.8,9.1,N,Spring,2504940,419907.53,7
s.a_505,5/19/2025,South Africa,Johannesburg,9.1,75,11.8,409,None,Koeppen-A,Tropical,Desert,12.8,22.6,S,Spring,7560633,79123201.49,5
s.a_506,5/20/2025,South Africa,Johannesburg,23.3,97,198,281,None,Koeppen-D,Tropical,Desert,28.2,15.9,SW,Spring,1027768,12668399.4,2
s.a_507,5/21/2025,South Africa,Johannesburg,18.6,69,64.7,324,None,Koeppen-D,Tropical,Desert,22.1,23,N,Spring,6066084,80485989.23,2
s.a_508,5/22/2025,South Africa,Johannesburg,8.6,10,159.4,205,None,Koeppen-D,Tropical,Grassland,9.1,11.7,SW,Spring,7611538,80110796.31,6
s.a_509,5/23/2025,South Africa,Johannesburg,10.7,30,157.9,445,None,Koeppen-C,Tropical,Tundra,12.2,8.9,SW,Spring,4653924,97622157.36,10
s.a_510,5/24/2025,South Africa,Johannesburg,3.1,100,51.8,441,None,Koeppen-B,Tropical,Wetland,8.1,24.4,SE,Spring,5574830,47948304.27,6
s.a_511,5/25/2025,South Africa,Johannesburg,-1.2,42,5.6,127,None,Koeppen-C,Tropical,Grassland,0.9,32.1,W,Spring,8921512,27461123.62,9
s.a_512,5/26/2025,South Africa,Johannesburg,-9.8,55,58.2,146,None,Koeppen-A,Tropical,Tundra,-7.1,20.6,NW,Spring,2233719,92566950.11,4
s.a_513,5/27/2025,South Africa,Johannesburg,4,36,24.5,95,None,Koeppen-C,Tropical,Grassland,5.8,35.5,SW,Spring,2052133,19173098.46,8
s.a_514,5/28/2025,South Africa,Johannesburg,17.2,35,168.4,375,None,Koeppen-B,Tropical,Desert,18.9,3.8,S,Spring,8367619,61272283.6,1
s.a_515,5/29/2025,South Africa,Johannesburg,30.5,52,105.7,84,Heatwave,Koeppen-A,Tropical,Grassland,33.1,15.9,SW,Spring,4771292,72405540.08,4
s.a_516,5/30/2025,South Africa,Johannesburg,38.3,60,117.5,437,None,Koeppen-A,Tropical,Desert,41.3,35.1,W,Spring,1052762,45059138.06,2
s.a_517,5/31/2025,South Africa,Johannesburg,1.6,37,41.1,205,Heatwave,Koeppen-D,Tropical,Wetland,3.5,35.2,S,Spring,7726177,23128172.01,1
s.a_518,6/1/2025,South Africa,Johannesburg,19,43,140.5,127,None,Koeppen-A,Tropical,Tundra,21.1,32.2,S,Summer,8318985,28263006.64,6
s.a_519,6/2/2025,South Africa,Johannesburg,-6,70,93.1,53,None,Koeppen-B,Tropical,Tundra,-2.5,33.3,NW,Summer,8423477,87576759.68,9
s.a_520,6/3/2025,South Africa,Johannesburg,43,26,16.9,76,None,Koeppen-B,Tropical,Grassland,44.3,39.1,NW,Summer,7248639,13029662.07,4
s.a_521,6/4/2025,South Africa,Johannesburg,44.3,59,25,175,None,Koeppen-A,Tropical,Desert,47.2,12.7,W,Summer,7088218,21970879.03,3
s.a_522,6/5/2025,South Africa,Johannesburg,11.5,98,51.4,354,None,Koeppen-B,Tropical,Wetland,16.4,17,S,Summer,2032644,40644997.98,3
s.a_523,6/6/2025,South Africa,Johannesburg,32.2,98,149.7,392,None,Koeppen-B,Tropical,Forest,37.1,11.5,NE,Summer,1937812,25512310.82,5
s.a_524,6/7/2025,South Africa,Johannesburg,-2.2,19,191.6,333,None,Koeppen-A,Tropical,Forest,-1.2,29.1,SE,Summer,7156720,39636073.7,7
s.a_525,6/8/2025,South Africa,Johannesburg,-4.1,30,171.4,343,Drought,Koeppen-D,Tropical,Wetland,-2.6,16.6,SE,Summer,413831,49729288.32,9
s.a_526,6/9/2025,South Africa,Johannesburg,13.8,83,149.9,221,None,Koeppen-A,Tropical,Forest,18,38.9,SW,Summer,512387,33390652.92,4
s.a_527,6/10/2025,South Africa,Johannesburg,-4.7,56,136.4,24,Flood,Koeppen-A,Tropical,Wetland,-1.9,36,NW,Summer,2603828,13797832.27,7
s.a_528,6/11/2025,South Africa,Johannesburg,12.2,46,49.8,41,None,Koeppen-A,Tropical,Desert,14.5,4,NW,Summer,5110334,29505883.36,5
s.a_529,6/12/2025,South Africa,Johannesburg,30.3,43,75.2,163,None,Koeppen-A,Tropical,Forest,32.5,5.9,W,Summer,7921951,29582635.32,3
s.a_530,6/13/2025,South Africa,Johannesburg,17.8,58,127.4,386,None,Koeppen-D,Tropical,Tundra,20.7,21.3,NE,Summer,3674684,19626288.93,4
s.a_531,6/14/2025,South Africa,Johannesburg,18.2,83,163.2,377,None,Koeppen-C,Tropical,Wetland,22.4,0.9,N,Summer,2759499,56771848.62,9
s.a_532,6/15/2025,South Africa,Johannesburg,7.1,98,192.8,88,None,Koeppen-C,Tropical,Grassland,12,38.2,N,Summer,3561749,38529338.27,7
s.a_533,6/16/2025,South Africa,Johannesburg,8.9,78,32.8,437,None,Koeppen-B,Tropical,Forest,12.8,14.7,SE,Summer,6289705,64798042.52,1
s.a_534,6/17/2025,South Africa,Johannesburg,19.8,59,121.5,418,None,Koeppen-B,Tropical,Desert,22.8,33.8,SE,Summer,2959773,3242963.07,5
s.a_535,6/18/2025,South Africa,Johannesburg,12.7,45,85.8,390,None,Koeppen-C,Tropical,Forest,14.9,31.4,SE,Summer,358647,86754016.87,2
s.a_536,6/19/2025,South Africa,Johannesburg,28.2,99,143.1,276,None,Koeppen-C,Tropical,Wetland,33.1,17.6,NE,Summer,3691006,7644713.55,2
s.a_537,6/20/2025,South Africa,Johannesburg,34.8,39,78.6,89,Drought,Koeppen-B,Tropical,Desert,36.8,22.6,N,Summer,9476004,86759526.03,5
s.a_538,6/21/2025,South Africa,Johannesburg,42.8,31,144.8,83,None,Koeppen-B,Tropical,Forest,44.3,18.4,N,Summer,5313180,74676008.01,6
s.a_539,6/22/2025,South Africa,Johannesburg,23.8,73,93.1,160,None,Koeppen-C,Tropical,Grassland,27.5,39.9,S,Summer,5955651,36414265.17,7
s.a_540,6/23/2025,South Africa,Johannesburg,41.9,60,51.8,131,None,Koeppen-A,Tropical,Forest,44.9,37.7,SE,Summer,9404925,76532905.37,5
s.a_541,6/24/2025,South Africa,Johannesburg,27.8,47,167.8,304,None,Koeppen-B,Tropical,Grassland,30.2,24.3,N,Summer,3902326,63884214.05,3
s.a_542,6/25/2025,South Africa,Johannesburg,41.1,22,10.3,225,Heatwave,Koeppen-C,Tropical,Tundra,42.2,13.7,N,Summer,2391255,56344692.63,2
s.a_543,6/26/2025,South Africa,Johannesburg,42.6,50,24.8,253,None,Koeppen-A,Tropical,Grassland,45.1,24.1,N,Summer,8315677,69411081.31,7
s.a_544,6/27/2025,South Africa,Johannesburg,22.9,85,198.1,354,Heatwave,Koeppen-D,Tropical,Desert,27.1,33,SW,Summer,3212032,77069161.36,2
s.a_545,6/28/2025,South Africa,Johannesburg,-0.4,13,93.7,127,Flood,Koeppen-A,Tropical,Wetland,0.2,20.4,N,Summer,1030665,38618313.29,3
s.a_546,6/29/2025,South Africa,Johannesburg,44.4,81,54,333,None,Koeppen-B,Tropical,Wetland,48.4,39.3,NW,Summer,7331721,71249637.98,8
s.a_547,6/30/2025,South Africa,Johannesburg,35.6,34,47,325,None,Koeppen-B,Tropical,Wetland,37.3,30.6,NE,Summer,5850976,24465195.43,6
s.a_548,7/1/2025,South Africa,Johannesburg,8.3,13,141.2,305,None,Koeppen-B,Tropical,Tundra,9,31,N,Summer,3215046,43764195.55,1
s.a_549,7/2/2025,South Africa,Johannesburg,3.4,17,20.7,176,None,Koeppen-D,Tropical,Wetland,4.2,13.9,E,Summer,6099466,9589118.77,7
s.a_550,7/3/2025,South Africa,Johannesburg,27.4,81,110.1,352,None,Koeppen-B,Tropical,Tundra,31.4,32.7,SE,Summer,5896349,18500625.03,4
s.a_551,7/4/2025,South Africa,Johannesburg,12.6,36,144.7,447,None,Koeppen-A,Tropical,Tundra,14.4,16.4,NE,Summer,6801281,8031656.07,8
s.a_552,7/5/2025,South Africa,Johannesburg,40,63,86.4,356,None,Koeppen-B,Tropical,Wetland,43.1,16.7,E,Summer,7049825,33293504.69,9
s.a_553,7/6/2025,South Africa,Johannesburg,14.5,19,164.3,388,None,Koeppen-A,Tropical,Desert,15.4,35.9,N,Summer,5180012,92511158.39,3
s.a_554,7/7/2025,South Africa,Johannesburg,-6.2,80,141.4,345,None,Koeppen-B,Tropical,Tundra,-2.2,7.6,N,Summer,8397799,83618170.77,10
s.a_555,7/8/2025,South Africa,Johannesburg,2.7,28,61.1,474,Hurricane,Koeppen-D,Tropical,Desert,4.1,10.8,E,Summer,8906869,57602926.44,9
s.a_556,7/9/2025,South Africa,Johannesburg,39.6,75,124.5,19,None,Koeppen-B,Tropical,Wetland,43.4,11.8,S,Summer,348933,31707430.67,8
s.a_557,7/10/2025,South Africa,Johannesburg,-8.9,76,35.8,421,None,Koeppen-C,Tropical,Forest,-5.1,23.4,W,Summer,1535864,47734335.48,2
s.a_558,7/11/2025,South Africa,Johannesburg,40.5,39,179.8,123,None,Koeppen-A,Tropical,Desert,42.5,24,SE,Summer,8048035,57678205.58,4
s.a_559,7/12/2025,South Africa,Johannesburg,4.9,87,54.3,24,Hurricane,Koeppen-A,Tropical,Desert,9.2,3.7,SE,Summer,1682538,23944999.15,2
s.a_560,7/13/2025,South Africa,Johannesburg,-5.4,22,141.9,423,None,Koeppen-B,Tropical,Forest,-4.3,26.3,SW,Summer,6883855,10008599.52,8
s.a_561,7/14/2025,South Africa,Johannesburg,3.2,32,186.1,36,None,Koeppen-B,Tropical,Wetland,4.8,2.3,SE,Summer,5694034,43507649.39,7
s.a_562,7/15/2025,South Africa,Johannesburg,-7.5,66,130.3,155,None,Koeppen-C,Tropical,Wetland,-4.2,0.4,NW,Summer,7843041,18888386.46,8
s.a_563,7/16/2025,South Africa,Johannesburg,42.2,28,80,398,Heatwave,Koeppen-B,Tropical,Tundra,43.6,28.8,SW,Summer,3064774,4361931.5,8
s.a_564,7/17/2025,South Africa,Johannesburg,35.9,24,173.4,380,Drought,Koeppen-A,Tropical,Wetland,37.1,22,SE,Summer,4221287,78326290.42,3
s.a_565,7/18/2025,South Africa,Johannesburg,11.1,38,144.1,389,None,Koeppen-C,Tropical,Wetland,13,26.8,W,Summer,6435965,55028306.56,10
s.a_566,7/19/2025,South Africa,Johannesburg,33.2,75,107.5,446,None,Koeppen-C,Tropical,Grassland,37,9.9,W,Summer,2523815,23598551.92,3
s.a_567,7/20/2025,South Africa,Johannesburg,-1,25,85.2,113,None,Koeppen-D,Tropical,Tundra,0.2,10.8,NW,Summer,5929990,68086991.37,7
s.a_568,7/21/2025,South Africa,Johannesburg,41.4,89,136.1,393,None,Koeppen-A,Tropical,Grassland,45.9,23,E,Summer,9400401,3203481,8
s.a_569,7/22/2025,South Africa,Johannesburg,17.1,65,174.3,369,None,Koeppen-C,Tropical,Forest,20.4,9.2,NW,Summer,2036722,41495763.92,7
s.a_570,7/23/2025,South Africa,Johannesburg,24.4,61,148.7,267,Drought,Koeppen-D,Tropical,Desert,27.4,26.2,NW,Summer,489698,87693727.79,2
s.a_571,7/24/2025,South Africa,Johannesburg,7.5,81,13.4,448,None,Koeppen-A,Tropical,Forest,11.6,32.4,N,Summer,8028704,42993553.47,2
s.a_572,7/25/2025,South Africa,Johannesburg,42.1,66,119.2,482,None,Koeppen-D,Tropical,Tundra,45.4,30.9,SW,Summer,2407368,40332448.8,10
s.a_573,7/26/2025,South Africa,Johannesburg,22.4,39,147.8,280,Heatwave,Koeppen-B,Tropical,Grassland,24.3,6.6,W,Summer,2892207,34095949.45,6
s.a_574,7/27/2025,South Africa,Johannesburg,0.2,43,61.1,99,None,Koeppen-B,Tropical,Wetland,2.4,21.2,S,Summer,2085608,74344454.41,4
s.a_575,7/28/2025,South Africa,Johannesburg,12.2,91,151.7,91,Flood,Koeppen-B,Tropical,Grassland,16.8,12.9,S,Summer,2586690,55260488.23,5
s.a_576,7/29/2025,South Africa,Johannesburg,18.8,51,20.5,167,Hurricane,Koeppen-B,Tropical,Grassland,21.4,5,W,Summer,5366091,85923138.77,2
s.a_577,7/30/2025,South Africa,Johannesburg,-7.7,23,135.2,476,Flood,Koeppen-B,Tropical,Desert,-6.5,26.2,E,Summer,6326078,88890168.27,7
s.a_578,7/31/2025,South Africa,Johannesburg,10.5,52,31.6,77,None,Koeppen-C,Tropical,Tundra,13.1,16.6,W,Summer,9815291,5228655.46,4
s.a_579,8/1/2025,South Africa,Johannesburg,1.5,50,26.1,157,None,Koeppen-C,Tropical,Forest,4,25.2,N,Summer,2875715,86771982.11,2
s.a_580,8/2/2025,South Africa,Johannesburg,5.1,87,159.1,30,None,Koeppen-B,Tropical,Tundra,9.4,39.8,NW,Summer,6855450,99401777.7,5
s.a_581,8/3/2025,South Africa,Johannesburg,43.8,92,190.4,373,None,Koeppen-A,Tropical,Wetland,48.4,7.1,E,Summer,3008755,97881515.01,3
s.a_582,8/4/2025,South Africa,Johannesburg,42.6,97,42.6,137,Hurricane,Koeppen-C,Tropical,Wetland,47.5,6.5,S,Summer,770644,13639235.69,1
s.a_583,8/5/2025,South Africa,Johannesburg,21.7,66,14.4,72,None,Koeppen-C,Tropical,Forest,25,20.4,N,Summer,4110235,49036062.25,6
s.a_584,8/6/2025,South Africa,Johannesburg,29.8,91,147.3,286,None,Koeppen-A,Tropical,Desert,34.4,14.3,S,Summer,3781728,53003100.47,7
s.a_585,8/7/2025,South Africa,Johannesburg,-5.1,96,99.4,123,Flood,Koeppen-C,Tropical,Forest,-0.3,28.5,SW,Summer,6449131,13511407.81,4
s.a_586,8/8/2025,South Africa,Johannesburg,22.7,54,75.7,267,None,Koeppen-A,Tropical,Grassland,25.4,35.3,N,Summer,7042314,94227613.82,3
s.a_587,8/9/2025,South Africa,Johannesburg,12.8,12,7.9,88,None,Koeppen-C,Tropical,Grassland,13.4,5.7,NW,Summer,8847223,1886820.65,4
s.a_588,8/10/2025,South Africa,Johannesburg,24.9,36,150.3,313,None,Koeppen-D,Tropical,Desert,26.7,27.3,SW,Summer,1464660,55825186.16,9
s.a_589,8/11/2025,South Africa,Johannesburg,-5.5,91,25.2,446,None,Koeppen-A,Tropical,Tundra,-1,19.8,W,Summer,2612188,39375030.46,4
s.a_590,8/12/2025,South Africa,Johannesburg,1.9,12,35.9,333,None,Koeppen-D,Tropical,Tundra,2.5,4.5,SW,Summer,496071,369807.46,9
s.a_591,8/13/2025,South Africa,Johannesburg,15.6,35,139.5,10,None,Koeppen-D,Tropical,Tundra,17.4,39.6,W,Summer,6661741,78719464.6,6
s.a_592,8/14/2025,South Africa,Johannesburg,-4,46,56.7,262,None,Koeppen-C,Tropical,Grassland,-1.7,23.5,SW,Summer,915972,85602173.76,10
s.a_593,8/15/2025,South Africa,Johannesburg,29.4,48,6.7,499,Heatwave,Koeppen-C,Tropical,Tundra,31.8,30,NE,Summer,4676651,60694922.46,8
s.a_594,8/16/2025,South Africa,Johannesburg,26.7,81,8.7,466,None,Koeppen-C,Tropical,Grassland,30.8,35.5,NW,Summer,8496451,72252907.79,9
s.a_595,8/17/2025,South Africa,Johannesburg,26.6,10,144.1,340,None,Koeppen-D,Tropical,Tundra,27.1,11.8,SE,Summer,9855685,56395972.3,10
s.a_596,8/18/2025,South Africa,Johannesburg,37.1,44,76.9,426,None,Koeppen-C,Tropical,Forest,39.3,34.9,NE,Summer,1595476,96213587.52,8
s.a_597,8/19/2025,South Africa,Johannesburg,15.7,80,114,204,None,Koeppen-B,Tropical,Forest,19.7,25.4,NE,Summer,4119164,63913140.39,6
s.a_598,8/20/2025,South Africa,Johannesburg,19.8,16,44.1,416,None,Koeppen-A,Tropical,Wetland,20.6,29.4,S,Summer,2636674,84036997.49,8
s.a_599,8/21/2025,South Africa,Johannesburg,43.7,38,177.2,322,None,Koeppen-B,Tropical,Forest,45.6,8.1,S,Summer,7099358,78798693.73,7
s.a_600,8/22/2025,South Africa,Johannesburg,-7,51,147.9,438,None,Koeppen-A,Tropical,Forest,-4.4,4.4,NE,Summer,1828314,90159465.43,7
s.a_601,8/23/2025,South Africa,Johannesburg,6.1,51,6.4,231,None,Koeppen-D,Tropical,Wetland,8.7,15.7,N,Summer,8438204,39295723.74,9
s.a_602,8/24/2025,South Africa,Johannesburg,29.1,79,20.8,485,None,Koeppen-B,Tropical,Wetland,33.1,11.7,NW,Summer,1001237,66581343.88,2
s.a_603,8/25/2025,South Africa,Johannesburg,-1.6,20,182.4,87,None,Koeppen-D,Tropical,Grassland,-0.6,9,S,Summer,4140534,79604676.77,7
s.a_604,8/26/2025,South Africa,Johannesburg,5.1,97,138,116,Hurricane,Koeppen-C,Tropical,Grassland,9.9,34.1,NW,Summer,1545217,4401334.06,1
s.a_605,8/27/2025,South Africa,Johannesburg,6.6,97,3.5,456,None,Koeppen-C,Tropical,Desert,11.4,32.7,S,Summer,7407334,7803999.29,5
s.a_606,8/28/2025,South Africa,Johannesburg,13.3,91,139.9,115,Flood,Koeppen-B,Tropical,Tundra,17.9,23.3,W,Summer,3598825,49022590.6,10
s.a_607,8/29/2025,South Africa,Johannesburg,44.8,81,86.4,213,None,Koeppen-C,Tropical,Grassland,48.8,38.2,E,Summer,9495689,22961027.25,5
s.a_608,8/30/2025,South Africa,Johannesburg,-1.4,76,138.7,389,Flood,Koeppen-C,Tropical,Tundra,2.4,3.1,NW,Summer,1654183,63633852.49,9
s.a_609,8/31/2025,South Africa,Johannesburg,42.8,81,154.4,439,Drought,Koeppen-C,Tropical,Wetland,46.8,6.5,W,Summer,4960779,83718928.05,10
s.a_610,9/1/2025,South Africa,Johannesburg,4.9,15,85.9,227,None,Koeppen-B,Tropical,Forest,5.7,24.5,N,Autumn,1364960,64599048.04,6
s.a_611,9/2/2025,South Africa,Johannesburg,17.7,22,94.8,146,None,Koeppen-C,Tropical,Grassland,18.8,36.2,NW,Autumn,6916210,8110783.64,4
s.a_612,9/3/2025,South Africa,Johannesburg,20.7,28,63.2,190,None,Koeppen-C,Tropical,Wetland,22.1,22.4,NW,Autumn,9403874,2269295.51,1
s.a_613,9/4/2025,South Africa,Johannesburg,6.5,36,47.1,90,None,Koeppen-D,Tropical,Tundra,8.3,13.8,SE,Autumn,3193519,21274788.34,5
s.a_614,9/5/2025,South Africa,Johannesburg,10.9,76,134.8,121,None,Koeppen-C,Tropical,Desert,14.7,29.6,NW,Autumn,1825635,56673079.9,9
s.a_615,9/6/2025,South Africa,Johannesburg,-8.8,69,174,368,Hurricane,Koeppen-B,Tropical,Desert,-5.4,30.9,N,Autumn,7851663,22194273.4,7
s.a_616,9/7/2025,South Africa,Johannesburg,33.6,37,115.9,254,None,Koeppen-A,Tropical,Tundra,35.5,0.7,N,Autumn,9969371,26885879.77,8
s.a_617,9/8/2025,South Africa,Johannesburg,38.1,18,190.4,299,Flood,Koeppen-C,Tropical,Grassland,39,27.6,NE,Autumn,3665915,40432907.1,1
s.a_618,9/9/2025,South Africa,Johannesburg,28.9,83,20.1,242,None,Koeppen-D,Tropical,Tundra,33,0.6,W,Autumn,2430675,85382203.46,1
s.a_619,9/10/2025,South Africa,Johannesburg,29.5,28,92.9,145,None,Koeppen-A,Tropical,Grassland,30.9,25.8,W,Autumn,8858690,43544095.4,10
s.a_620,9/11/2025,South Africa,Johannesburg,21.9,35,45.5,196,None,Koeppen-D,Tropical,Forest,23.6,33.8,E,Autumn,1083934,83125647.01,2
s.a_621,9/12/2025,South Africa,Johannesburg,12.6,74,87.3,92,None,Koeppen-C,Tropical,Forest,16.3,11.9,NW,Autumn,2303297,74247455.04,9
s.a_622,9/13/2025,South Africa,Johannesburg,43.4,91,107.4,320,None,Koeppen-B,Tropical,Tundra,47.9,26.5,E,Autumn,8390084,82157482.76,4
s.a_623,9/14/2025,South Africa,Johannesburg,-0.1,55,129,346,None,Koeppen-A,Tropical,Wetland,2.6,16.7,SW,Autumn,4907427,10374434.45,10
s.a_624,9/15/2025,South Africa,Johannesburg,4.5,62,101.6,69,None,Koeppen-D,Tropical,Tundra,7.6,37.5,N,Autumn,6933778,75471989.41,1
s.a_625,9/16/2025,South Africa,Johannesburg,8.4,51,158.9,486,None,Koeppen-D,Tropical,Desert,11,20.5,NE,Autumn,8152438,77984875.09,2
s.a_626,9/17/2025,South Africa,Johannesburg,41.6,44,37.9,241,Hurricane,Koeppen-C,Tropical,Desert,43.8,21.1,N,Autumn,9188857,92939450.82,9
s.a_627,9/18/2025,South Africa,Johannesburg,14.5,28,135.8,342,Flood,Koeppen-A,Tropical,Forest,15.9,36,NW,Autumn,1207236,25238648.77,4
s.a_628,9/19/2025,South Africa,Johannesburg,40.5,38,40.3,109,None,Koeppen-B,Tropical,Wetland,42.4,36.3,S,Autumn,5455877,52765456.67,6
s.a_629,9/20/2025,South Africa,Johannesburg,18.6,60,22.9,109,None,Koeppen-B,Tropical,Forest,21.6,36.6,SW,Autumn,593599,21520994.91,8
s.a_630,9/21/2025,South Africa,Johannesburg,34.3,45,80.2,480,Flood,Koeppen-B,Tropical,Desert,36.5,33.8,NE,Autumn,8864377,24621577.25,4
s.a_631,9/22/2025,South Africa,Johannesburg,33.9,33,103.6,208,None,Koeppen-B,Tropical,Tundra,35.5,11.5,SE,Autumn,2317382,68105267.81,7
s.a_632,9/23/2025,South Africa,Johannesburg,18.3,38,101.1,418,None,Koeppen-D,Tropical,Grassland,20.2,16,SE,Autumn,9061588,47299113.14,1
s.a_633,9/24/2025,South Africa,Johannesburg,33.8,18,43,223,None,Koeppen-B,Tropical,Grassland,34.7,13.6,E,Autumn,8366150,85193256.43,1
s.a_634,9/25/2025,South Africa,Johannesburg,-2,84,0.2,312,None,Koeppen-D,Tropical,Forest,2.2,29,E,Autumn,3367173,40572682.26,10
s.a_635,9/26/2025,South Africa,Johannesburg,-7.5,74,135.4,21,None,Koeppen-C,Tropical,Desert,-3.8,36,NW,Autumn,7462703,78001573.24,8
s.a_636,9/27/2025,South Africa,Johannesburg,38.5,82,187.8,64,Hurricane,Koeppen-B,Tropical,Tundra,42.6,15.5,NE,Autumn,5264693,87214957.11,8
s.a_637,9/28/2025,South Africa,Johannesburg,31.6,82,71.4,201,None,Koeppen-A,Tropical,Wetland,35.7,12.8,NW,Autumn,8539631,66511232.65,1
s.a_638,9/29/2025,South Africa,Johannesburg,26.8,88,135.5,495,None,Koeppen-C,Tropical,Grassland,31.2,32.8,W,Autumn,9131051,99254872.58,3
s.a_639,9/30/2025,South Africa,Johannesburg,41,20,26,211,None,Koeppen-A,Tropical,Tundra,42,21.4,NW,Autumn,1559790,29091658.31,9
s.a_640,10/1/2025,South Africa,Johannesburg,39.2,59,189,317,Drought,Koeppen-B,Tropical,Tundra,42.2,14.1,NE,Autumn,8269575,97974426.44,8
s.a_641,10/2/2025,South Africa,Johannesburg,-4.4,26,143.7,346,Hurricane,Koeppen-D,Tropical,Desert,-3.1,21,E,Autumn,9264163,46287449.41,4
s.a_642,10/3/2025,South Africa,Johannesburg,12.5,64,50.2,219,None,Koeppen-C,Tropical,Forest,15.7,19.1,NW,Autumn,9758028,66706493.03,10
s.a_643,10/4/2025,South Africa,Johannesburg,11.6,46,2.8,282,Hurricane,Koeppen-C,Tropical,Grassland,13.9,30.2,S,Autumn,1982880,70961531.48,6
s.a_644,10/5/2025,South Africa,Johannesburg,2.1,24,117.9,233,Hurricane,Koeppen-B,Tropical,Forest,3.3,24.9,SW,Autumn,501969,19130073.5,1
s.a_645,10/6/2025,South Africa,Johannesburg,37.7,49,121.9,163,None,Koeppen-A,Tropical,Desert,40.2,16.1,S,Autumn,8486889,20511697.72,6
s.a_646,10/7/2025,South Africa,Johannesburg,27.5,13,24.2,324,None,Koeppen-A,Tropical,Forest,28.1,38.7,SE,Autumn,913680,42585722.56,2
s.a_647,10/8/2025,South Africa,Johannesburg,-4.6,17,153.1,473,None,Koeppen-A,Tropical,Forest,-3.7,11,SE,Autumn,9571144,89969710.8,2
s.a_648,10/9/2025,South Africa,Johannesburg,27.3,11,121.9,48,Flood,Koeppen-D,Tropical,Grassland,27.9,23.9,NE,Autumn,6312975,4389533.13,10
s.a_649,10/10/2025,South Africa,Johannesburg,19.7,29,5.9,182,Drought,Koeppen-D,Tropical,Tundra,21.1,27,SW,Autumn,6547862,68798133.1,8
s.a_650,10/11/2025,South Africa,Johannesburg,37.8,60,188.3,171,None,Koeppen-C,Tropical,Wetland,40.8,13.6,NE,Autumn,9857800,83069785.46,6
s.a_651,10/12/2025,South Africa,Johannesburg,25.8,100,81,428,None,Koeppen-D,Tropical,Desert,30.8,31.2,E,Autumn,2677166,52238922.37,10
s.a_652,10/13/2025,South Africa,Johannesburg,41,44,42.4,234,Heatwave,Koeppen-D,Tropical,Desert,43.2,38.4,NE,Autumn,5105330,67343227.37,5
s.a_653,10/14/2025,South Africa,Johannesburg,22.4,12,63,61,None,Koeppen-C,Tropical,Tundra,23,6.4,NE,Autumn,3820301,25254925.51,9
s.a_654,10/15/2025,South Africa,Johannesburg,27.4,47,186.7,34,None,Koeppen-C,Tropical,Desert,29.8,40,SE,Autumn,4829227,4334062.98,4
