Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
ind_519,6/2/2025,Inda,Delhi,43.5,52,24.5,31,None,Koeppen-B,Arid,Wetland,46.1,32.8,SW,Summer,503991,55405034.63,1
ind_520,6/3/2025,Inda,Delhi,25.1,18,125.7,156,None,Koeppen-D,Arid,Tundra,26,14.8,N,Summer,8005729,29428538.8,10
ind_521,6/4/2025,Inda,Delhi,31.1,41,141.6,394,None,Koeppen-A,Arid,Desert,33.1,30.1,NE,Summer,5146031,30380196.22,8
ind_522,6/5/2025,Inda,Delhi,43.7,45,95.3,157,None,Koeppen-A,Arid,Desert,46,0.9,S,Summer,5731867,889931.48,8
ind_523,6/6/2025,Inda,Delhi,12.4,98,108.8,454,None,Koeppen-B,Arid,Tundra,17.3,32.8,SW,Summer,4451059,48772993.59,8
ind_524,6/7/2025,Inda,Delhi,44.8,46,98.1,130,None,Koeppen-C,Arid,Wetland,47.1,29.9,SE,Summer,7357476,14176693.07,9
ind_525,6/8/2025,Inda,Delhi,-0.5,86,32.5,332,None,Koeppen-C,Arid,Desert,3.8,9,N,Summer,4648741,81796168.13,6
ind_526,6/9/2025,Inda,Delhi,37.7,40,70.1,291,None,Koeppen-D,Arid,Desert,39.7,26.3,NE,Summer,5227813,98429439.82,8
ind_527,6/10/2025,Inda,Delhi,2.6,54,167.1,113,None,Koeppen-C,Arid,Forest,5.3,33.2,NW,Summer,8373548,74600639.46,3
ind_528,6/11/2025,Inda,Delhi,21,92,47.9,164,None,Koeppen-C,Arid,Tundra,25.6,31.4,SW,Summer,1840009,94549811.13,10
ind_529,6/12/2025,Inda,Delhi,28,44,73.9,429,None,Koeppen-C,Arid,Tundra,30.2,26,NE,Summer,1274595,33266244.74,2
ind_530,6/13/2025,Inda,Delhi,41.8,74,190.8,470,None,Koeppen-C,Arid,Desert,45.5,38.8,N,Summer,2012429,5037268.38,1
ind_531,6/14/2025,Inda,Delhi,-9.1,86,176.7,211,None,Koeppen-D,Arid,Forest,-4.8,30,SE,Summer,2368671,47218839,2
ind_532,6/15/2025,Inda,Delhi,-5.1,21,195.9,157,None,Koeppen-D,Arid,Wetland,-4,39.8,NE,Summer,1481038,20989194.09,1
ind_533,6/16/2025,Inda,Delhi,37.4,21,195.3,479,None,Koeppen-D,Arid,Desert,38.4,0.7,W,Summer,8734717,85510832.31,5
ind_534,6/17/2025,Inda,Delhi,24.2,73,147.4,331,Hurricane,Koeppen-B,Arid,Grassland,27.9,9.3,W,Summer,8612457,93664108.71,2
ind_535,6/18/2025,Inda,Delhi,6.3,43,54.1,17,None,Koeppen-C,Arid,Grassland,8.4,24.5,N,Summer,1740855,81275883.45,1
ind_536,6/19/2025,Inda,Delhi,13.1,66,111.2,274,None,Koeppen-C,Arid,Tundra,16.4,7.8,NW,Summer,7064443,95928591.88,1
ind_537,6/20/2025,Inda,Delhi,35.1,25,100.2,192,None,Koeppen-A,Arid,Forest,36.4,22.3,E,Summer,1179973,58613972.59,8
ind_538,6/21/2025,Inda,Delhi,43.6,94,186.4,221,None,Koeppen-A,Arid,Grassland,48.3,16.2,S,Summer,5915094,22684702.29,4
ind_539,6/22/2025,Inda,Delhi,-5.6,76,147.2,161,Hurricane,Koeppen-C,Arid,Grassland,-1.8,10.9,E,Summer,1581989,36306844.84,1
ind_540,6/23/2025,Inda,Delhi,26.3,87,99,361,None,Koeppen-C,Arid,Grassland,30.7,6.9,NE,Summer,8270982,33981843.83,5
ind_541,6/24/2025,Inda,Delhi,11.3,79,93.9,392,None,Koeppen-C,Arid,Wetland,15.2,36.3,NE,Summer,5039317,69568759.13,5
ind_542,6/25/2025,Inda,Delhi,25.7,23,131.5,162,Flood,Koeppen-C,Arid,Forest,26.8,3.7,SW,Summer,7836208,53249463.62,3
ind_543,6/26/2025,Inda,Delhi,-4.7,11,187.7,80,None,Koeppen-A,Arid,Desert,-4.2,27.7,W,Summer,7128832,9722982.44,4
ind_544,6/27/2025,Inda,Delhi,3.9,97,158.5,442,None,Koeppen-A,Arid,Wetland,8.8,13.8,SW,Summer,7283841,10855152.35,3
ind_545,6/28/2025,Inda,Delhi,-6.6,68,117.9,438,Heatwave,Koeppen-B,Arid,Tundra,-3.2,14.2,N,Summer,4250879,61465804.81,3
ind_546,6/29/2025,Inda,Delhi,2.6,46,102.4,418,None,Koeppen-B,Arid,Tundra,4.9,15.6,NE,Summer,9571494,2343015.87,2
ind_547,6/30/2025,Inda,Delhi,-8.2,79,117.2,105,None,Koeppen-B,Arid,Tundra,-4.2,11.1,SE,Summer,2172230,12600417.31,9
ind_548,7/1/2025,Inda,Delhi,5.7,15,176.8,218,None,Koeppen-D,Arid,Forest,6.5,33.2,SW,Summer,4588205,83989470.78,1
ind_549,7/2/2025,Inda,Delhi,9.3,86,156.1,366,None,Koeppen-D,Arid,Tundra,13.6,4.4,S,Summer,1907816,2203220.98,10
ind_550,7/3/2025,Inda,Delhi,9,70,190.2,298,None,Koeppen-C,Arid,Wetland,12.5,21,N,Summer,6809055,98429531.78,3
ind_551,7/4/2025,Inda,Delhi,29.2,11,124.8,322,None,Koeppen-C,Arid,Wetland,29.8,18.9,SW,Summer,3212421,85131052.7,2
ind_552,7/5/2025,Inda,Delhi,34.7,90,148.1,239,Flood,Koeppen-D,Arid,Grassland,39.2,7.7,NW,Summer,9220187,97237958.4,3
ind_553,7/6/2025,Inda,Delhi,44.2,100,183.1,404,Heatwave,Koeppen-C,Arid,Wetland,49.2,13.2,W,Summer,4551069,43357456.23,5
ind_554,7/7/2025,Inda,Delhi,23.2,16,66,355,Heatwave,Koeppen-A,Arid,Desert,24,10.4,NW,Summer,4968713,27885586.73,6
ind_555,7/8/2025,Inda,Delhi,37.6,93,129.3,170,None,Koeppen-A,Arid,Desert,42.2,3.1,SW,Summer,9712399,20808309.53,6
ind_556,7/9/2025,Inda,Delhi,8.1,50,57.8,479,None,Koeppen-B,Arid,Wetland,10.6,17.2,SE,Summer,9644897,92069178.47,6
ind_557,7/10/2025,Inda,Delhi,31.8,74,66.7,483,Hurricane,Koeppen-D,Arid,Tundra,35.5,38.1,NW,Summer,3701414,11983970.84,4
ind_558,7/11/2025,Inda,Delhi,27.1,51,135.8,285,None,Koeppen-B,Arid,Grassland,29.7,0.6,N,Summer,1123734,25753801.14,9
ind_559,7/12/2025,Inda,Delhi,26.6,30,146.2,116,Flood,Koeppen-B,Arid,Grassland,28.1,32.3,SW,Summer,7417234,97255534.92,3
ind_560,7/13/2025,Inda,Delhi,8.2,64,163,390,None,Koeppen-B,Arid,Wetland,11.4,22,S,Summer,5601493,39897684.2,3
ind_561,7/14/2025,Inda,Delhi,10.9,53,27.4,181,None,Koeppen-C,Arid,Wetland,13.6,23.4,SE,Summer,3715207,98684986.59,6
ind_562,7/15/2025,Inda,Delhi,40.7,18,28,49,None,Koeppen-D,Arid,Grassland,41.6,15.6,E,Summer,7347534,67592462.5,1
ind_563,7/16/2025,Inda,Delhi,12.1,76,143.4,74,None,Koeppen-D,Arid,Forest,15.9,33.6,NW,Summer,5855457,99725262.03,1
ind_564,7/17/2025,Inda,Delhi,18.5,62,133.7,11,None,Koeppen-A,Arid,Tundra,21.6,6.1,N,Summer,390195,83711583.04,6
ind_565,7/18/2025,Inda,Delhi,27.1,80,53.1,457,Drought,Koeppen-B,Arid,Wetland,31.1,14.6,NE,Summer,272234,2341012.45,1
ind_566,7/19/2025,Inda,Delhi,34.4,15,56.1,369,None,Koeppen-C,Arid,Wetland,35.1,37.7,E,Summer,7804600,86961154.24,6
ind_567,7/20/2025,Inda,Delhi,-0.3,28,89.5,92,None,Koeppen-A,Arid,Grassland,1.1,8.6,NW,Summer,8211469,80729263.55,6
ind_568,7/21/2025,Inda,Delhi,8.5,26,194.2,384,None,Koeppen-A,Arid,Desert,9.8,18.6,SW,Summer,5112221,23781724.63,7
ind_569,7/22/2025,Inda,Delhi,24.8,90,97.3,161,None,Koeppen-B,Arid,Wetland,29.3,10.1,NE,Summer,5917353,61290441.13,9
ind_570,7/23/2025,Inda,Delhi,8.8,81,98.1,184,Drought,Koeppen-B,Arid,Tundra,12.9,33.8,S,Summer,5857649,85663799.67,5
ind_571,7/24/2025,Inda,Delhi,34.6,29,144.2,318,None,Koeppen-D,Arid,Grassland,36.1,24.1,NW,Summer,2594990,73835362.28,2
ind_572,7/25/2025,Inda,Delhi,24.9,86,150.2,93,None,Koeppen-C,Arid,Grassland,29.2,0.8,NE,Summer,247546,45924594.62,8
ind_573,7/26/2025,Inda,Delhi,21.6,59,185.4,431,None,Koeppen-D,Arid,Tundra,24.6,26.2,S,Summer,6315493,66377787.67,7
ind_574,7/27/2025,Inda,Delhi,24.2,92,36.6,473,None,Koeppen-A,Arid,Wetland,28.8,7.7,N,Summer,1857157,73928814.38,10
ind_575,7/28/2025,Inda,Delhi,27.7,45,43,217,None,Koeppen-B,Arid,Wetland,29.9,5.6,NE,Summer,8144953,63412247.64,7
ind_576,7/29/2025,Inda,Delhi,17.6,68,81,316,None,Koeppen-D,Arid,Forest,21,2.1,E,Summer,4593900,90640886.66,5
ind_577,7/30/2025,Inda,Delhi,28.7,58,128.6,239,None,Koeppen-D,Arid,Forest,31.6,6.7,NE,Summer,4344113,11108420.6,10
ind_578,7/31/2025,Inda,Delhi,10.3,54,167.3,208,Heatwave,Koeppen-B,Arid,Grassland,13,4.7,NW,Summer,1049252,74971698.3,2
ind_579,8/1/2025,Inda,Delhi,-5.8,57,178.5,368,None,Koeppen-A,Arid,Grassland,-2.9,31.9,S,Summer,1425152,47716921.22,4
ind_580,8/2/2025,Inda,Delhi,-1.2,29,153.4,259,None,Koeppen-D,Arid,Tundra,0.3,35.9,NW,Summer,6212779,98729222.66,1
ind_581,8/3/2025,Inda,Delhi,26.1,38,174.5,154,None,Koeppen-D,Arid,Grassland,28,18.2,SW,Summer,1719191,4908088.11,6
ind_582,8/4/2025,Inda,Delhi,14.2,41,62,223,None,Koeppen-D,Arid,Desert,16.2,13.6,NE,Summer,5350672,6910134.58,8
ind_583,8/5/2025,Inda,Delhi,33.6,56,15.9,362,None,Koeppen-B,Arid,Forest,36.4,38.3,W,Summer,7048729,99957406.37,7
ind_584,8/6/2025,Inda,Delhi,2.9,60,54.3,416,Heatwave,Koeppen-B,Arid,Wetland,5.9,10.5,S,Summer,8747723,75972445.96,3
ind_585,8/7/2025,Inda,Delhi,19.5,88,152.5,41,None,Koeppen-D,Arid,Grassland,23.9,6.9,E,Summer,2884620,51947612.06,3
ind_586,8/8/2025,Inda,Delhi,-8.4,24,138.5,14,None,Koeppen-C,Arid,Grassland,-7.2,19.9,SE,Summer,7207422,16402926.16,8
ind_587,8/9/2025,Inda,Delhi,42.7,11,101.5,42,None,Koeppen-C,Arid,Wetland,43.2,11.1,NE,Summer,3726060,22715862.86,1
ind_588,8/10/2025,Inda,Delhi,2.2,35,147.3,315,None,Koeppen-D,Arid,Wetland,4,11.5,W,Summer,9304335,20782994.17,3
ind_589,8/11/2025,Inda,Delhi,36.8,70,7.7,272,Drought,Koeppen-D,Arid,Desert,40.3,11.9,SW,Summer,9961287,18503868.84,9
ind_590,8/12/2025,Inda,Delhi,36,42,21.1,78,None,Koeppen-C,Arid,Wetland,38.1,9.9,W,Summer,7482864,68617238.29,3
ind_591,8/13/2025,Inda,Delhi,16.9,80,195.5,307,None,Koeppen-D,Arid,Desert,20.9,7.1,N,Summer,4329554,48388787.92,4
ind_592,8/14/2025,Inda,Delhi,14,51,189.5,166,None,Koeppen-D,Arid,Wetland,16.6,16.9,W,Summer,2832138,42286966.29,9
ind_593,8/15/2025,Inda,Delhi,12.2,95,18.9,381,Drought,Koeppen-A,Arid,Wetland,16.9,40,W,Summer,9162558,70136281.83,3
ind_594,8/16/2025,Inda,Delhi,19.5,52,63.7,242,None,Koeppen-B,Arid,Forest,22.1,27.6,SW,Summer,8390817,90318552.29,7
ind_595,8/17/2025,Inda,Delhi,17.3,52,132.6,466,None,Koeppen-A,Arid,Tundra,19.9,25.7,S,Summer,2987273,68728614.77,6
ind_596,8/18/2025,Inda,Delhi,13.4,51,105.1,215,Hurricane,Koeppen-B,Arid,Wetland,16,14,SW,Summer,473163,50922574.69,4
ind_597,8/19/2025,Inda,Delhi,44.2,15,184.2,53,None,Koeppen-D,Arid,Tundra,45,30.5,N,Summer,1611818,32109891.13,1
ind_598,8/20/2025,Inda,Delhi,-3.4,58,74.4,407,Hurricane,Koeppen-C,Arid,Tundra,-0.5,21.9,SW,Summer,349041,89922929.25,8
ind_599,8/21/2025,Inda,Delhi,33.2,90,136.1,390,None,Koeppen-D,Arid,Tundra,37.7,16.8,S,Summer,7946999,84797828.95,1
ind_600,8/22/2025,Inda,Delhi,19.9,92,198.8,319,None,Koeppen-B,Arid,Tundra,24.5,24.4,NW,Summer,8541480,58199882.7,1
ind_601,8/23/2025,Inda,Delhi,38.1,88,44.4,52,None,Koeppen-A,Arid,Wetland,42.5,24.9,N,Summer,7054167,85637587.82,6
ind_602,8/24/2025,Inda,Delhi,27.6,65,120.9,92,None,Koeppen-C,Arid,Forest,30.9,21.1,N,Summer,2178247,57904540.85,2
ind_603,8/25/2025,Inda,Delhi,25.1,88,113.2,159,None,Koeppen-B,Arid,Forest,29.5,1.7,NE,Summer,4793870,10590570.98,7
ind_604,8/26/2025,Inda,Delhi,41.1,38,91.7,377,None,Koeppen-B,Arid,Tundra,43,32.7,W,Summer,7916811,84161239.17,5
ind_605,8/27/2025,Inda,Delhi,31,88,38.7,387,Heatwave,Koeppen-A,Arid,Tundra,35.4,9.6,E,Summer,719279,12380678.57,4
ind_606,8/28/2025,Inda,Delhi,-9.3,84,67.3,213,None,Koeppen-D,Arid,Tundra,-5.1,6.4,SW,Summer,9464494,99166869.48,4
ind_607,8/29/2025,Inda,Delhi,37.4,56,111,69,None,Koeppen-A,Arid,Forest,40.2,24.6,NE,Summer,1701796,73711533.63,7
ind_608,8/30/2025,Inda,Delhi,0.4,100,184.4,57,None,Koeppen-D,Arid,Desert,5.4,21.6,N,Summer,4089747,57926846.24,4
ind_609,8/31/2025,Inda,Delhi,0.4,11,58.5,367,Flood,Koeppen-B,Arid,Desert,1,21,NW,Summer,8966486,21123368.72,6
ind_610,9/1/2025,Inda,Delhi,29.6,68,15.8,361,None,Koeppen-A,Arid,Desert,33,38.4,W,Autumn,5253801,31826693.96,9
ind_611,9/2/2025,Inda,Delhi,33.9,29,58.7,26,Heatwave,Koeppen-B,Arid,Grassland,35.4,29.2,NE,Autumn,4259154,48303419.16,1
ind_612,9/3/2025,Inda,Delhi,1.4,90,116.7,82,None,Koeppen-D,Arid,Desert,5.9,30.3,E,Autumn,4537006,67039545.79,5
ind_613,9/4/2025,Inda,Delhi,44.3,49,5.1,397,None,Koeppen-B,Arid,Desert,46.8,19.1,S,Autumn,2753722,40002864.24,3
ind_614,9/5/2025,Inda,Delhi,-8.2,38,108.6,42,None,Koeppen-A,Arid,Grassland,-6.3,30.9,E,Autumn,2761071,46880712.55,2
ind_615,9/6/2025,Inda,Delhi,35.1,26,158.2,129,None,Koeppen-B,Arid,Grassland,36.4,9.8,NW,Autumn,8762113,4736067.18,2
ind_616,9/7/2025,Inda,Delhi,32.9,29,148.2,391,None,Koeppen-B,Arid,Forest,34.4,13.8,E,Autumn,1501782,36109990.92,10
ind_617,9/8/2025,Inda,Delhi,38.9,83,55.7,258,None,Koeppen-A,Arid,Grassland,43,12.7,NW,Autumn,7315445,69904751.12,6
ind_618,9/9/2025,Inda,Delhi,17.8,28,166.5,464,Hurricane,Koeppen-B,Arid,Wetland,19.2,13.6,NW,Autumn,7622689,83349173.65,10
ind_619,9/10/2025,Inda,Delhi,13.6,79,114.4,349,Hurricane,Koeppen-A,Arid,Desert,17.6,11,S,Autumn,2354088,3447377.05,1
ind_620,9/11/2025,Inda,Delhi,24,68,55.1,221,None,Koeppen-C,Arid,Wetland,27.4,31.2,SE,Autumn,3406940,15122776.14,5
ind_621,9/12/2025,Inda,Delhi,32.6,65,0.2,197,None,Koeppen-C,Arid,Desert,35.9,31.9,NE,Autumn,6103773,72272800.97,1
ind_622,9/13/2025,Inda,Delhi,-0.1,41,84.4,376,None,Koeppen-C,Arid,Forest,2,18.1,N,Autumn,5275708,25167401.98,8
ind_623,9/14/2025,Inda,Delhi,9,39,144.2,129,None,Koeppen-B,Arid,Wetland,10.9,3.8,NE,Autumn,3830694,62776948.78,1
ind_624,9/15/2025,Inda,Delhi,16.3,21,138.7,216,Hurricane,Koeppen-D,Arid,Grassland,17.4,21.9,W,Autumn,6038718,8526204.05,7
ind_625,9/16/2025,Inda,Delhi,18.8,81,103.1,94,None,Koeppen-A,Arid,Wetland,22.9,14.8,NW,Autumn,7543178,93021405.81,6
ind_626,9/17/2025,Inda,Delhi,8.3,33,190.9,178,Flood,Koeppen-A,Arid,Forest,10,21.8,N,Autumn,5078063,33593191.47,10
ind_627,9/18/2025,Inda,Delhi,-4.9,89,106.7,28,Drought,Koeppen-C,Arid,Tundra,-0.5,25.1,N,Autumn,3161083,89668004.59,8
ind_628,9/19/2025,Inda,Delhi,-5.6,54,174.6,88,None,Koeppen-B,Arid,Wetland,-2.9,27.1,NE,Autumn,1807214,3778878.51,1
ind_629,9/20/2025,Inda,Delhi,34.3,100,105.2,80,Heatwave,Koeppen-A,Arid,Grassland,39.3,18.1,SE,Autumn,9195215,79690140.26,4
ind_630,9/21/2025,Inda,Delhi,27.9,52,97.3,74,None,Koeppen-B,Arid,Wetland,30.5,28.4,W,Autumn,487507,40631721.35,4
ind_631,9/22/2025,Inda,Delhi,3.7,41,178.4,358,None,Koeppen-B,Arid,Forest,5.8,32.9,SE,Autumn,3167385,82204478.89,3
ind_632,9/23/2025,Inda,Delhi,17.4,79,103.8,208,None,Koeppen-D,Arid,Wetland,21.3,12,NE,Autumn,6941852,10199896.09,9
ind_633,9/24/2025,Inda,Delhi,1.7,54,109.5,161,None,Koeppen-C,Arid,Grassland,4.4,29.7,SE,Autumn,5483218,94994948.4,3
ind_634,9/25/2025,Inda,Delhi,4.3,66,67.7,179,Hurricane,Koeppen-D,Arid,Wetland,7.6,0.1,E,Autumn,45331,57025410.86,8
ind_635,9/26/2025,Inda,Delhi,32.2,90,85.9,205,None,Koeppen-A,Arid,Grassland,36.7,19.1,N,Autumn,844771,41744535.12,9
ind_636,9/27/2025,Inda,Delhi,25.9,71,152.6,225,None,Koeppen-D,Arid,Wetland,29.4,29.8,NW,Autumn,3393098,65433923.89,5
ind_637,9/28/2025,Inda,Delhi,-5,21,95.8,12,None,Koeppen-D,Arid,Tundra,-4,3.5,N,Autumn,7301014,24452767.59,7
ind_638,9/29/2025,Inda,Delhi,9.6,13,144.1,410,Flood,Koeppen-B,Arid,Desert,10.2,16.3,NE,Autumn,7104975,70145485.62,6
ind_639,9/30/2025,Inda,Delhi,3.4,49,140.8,205,None,Koeppen-D,Arid,Desert,5.8,15,S,Autumn,7179124,24971835.09,6
ind_640,10/1/2025,Inda,Delhi,20.3,72,123.3,195,None,Koeppen-C,Arid,Tundra,23.9,27.4,SW,Autumn,4799614,81726760.64,8
ind_641,10/2/2025,Inda,Delhi,-0.4,59,125.7,125,None,Koeppen-A,Arid,Grassland,2.6,18.2,SE,Autumn,2277333,26412689.98,9
ind_642,10/3/2025,Inda,Delhi,-5.2,77,125.4,341,None,Koeppen-C,Arid,Wetland,-1.4,18.8,NW,Autumn,4813677,25605844.94,3
ind_643,10/4/2025,Inda,Delhi,14.3,88,166.1,410,None,Koeppen-B,Arid,Desert,18.7,27.6,N,Autumn,5551533,55082345.06,5
ind_644,10/5/2025,Inda,Delhi,36.1,75,61.6,188,None,Koeppen-C,Arid,Grassland,39.9,29.2,E,Autumn,11162,55893646.7,8
ind_645,10/6/2025,Inda,Delhi,19.2,96,126.5,226,None,Koeppen-C,Arid,Wetland,24,29.8,NW,Autumn,4828975,22834378.18,7
ind_646,10/7/2025,Inda,Delhi,36.8,29,50.5,368,None,Koeppen-D,Arid,Forest,38.2,7.3,NE,Autumn,5041080,57129960.61,6
ind_647,10/8/2025,Inda,Delhi,33,14,128.5,147,None,Koeppen-D,Arid,Grassland,33.7,11.4,SW,Autumn,8719740,31209230.95,2
ind_648,10/9/2025,Inda,Delhi,-8.7,48,71.4,56,None,Koeppen-D,Arid,Wetland,-6.3,1.6,S,Autumn,2278319,37362217.88,7
ind_649,10/10/2025,Inda,Delhi,-0.2,81,89.3,136,None,Koeppen-A,Arid,Forest,3.8,16.3,W,Autumn,8878861,12723888.42,9
ind_650,10/11/2025,Inda,Delhi,19,61,4.9,298,Hurricane,Koeppen-D,Arid,Wetland,22.1,10.3,NW,Autumn,2573015,84432008.18,6
ind_651,10/12/2025,Inda,Delhi,24.5,78,103.1,87,None,Koeppen-B,Arid,Forest,28.4,32.3,NE,Autumn,5986281,65458182.57,8
ind_652,10/13/2025,Inda,Delhi,7.9,96,13.1,463,None,Koeppen-A,Arid,Grassland,12.7,3.9,N,Autumn,6406683,20458435.75,5
ind_653,10/14/2025,Inda,Delhi,9.5,33,12.1,315,None,Koeppen-B,Arid,Wetland,11.2,9.7,SW,Autumn,3353468,37209373.75,6
ind_654,10/15/2025,Inda,Delhi,37.8,54,190.7,265,None,Koeppen-D,Arid,Grassland,40.5,3.2,SW,Autumn,4967412,52634706.95,1
ind_655,10/16/2025,Inda,Delhi,0.3,84,42.3,26,None,Koeppen-C,Arid,Tundra,4.5,10.4,NE,Autumn,6603159,62075011.07,1
ind_656,10/17/2025,Inda,Delhi,36.7,95,176.9,395,None,Koeppen-C,Arid,Forest,41.5,30.9,SW,Autumn,672337,41582747.8,5
ind_657,10/18/2025,Inda,Delhi,37.9,91,172.3,317,None,Koeppen-B,Arid,Grassland,42.4,2.3,NW,Autumn,1068298,41497422.36,10
ind_658,10/19/2025,Inda,Delhi,21.8,22,195.7,450,None,Koeppen-D,Arid,Wetland,22.9,10.8,NW,Autumn,2135822,12863736.83,3
ind_659,10/20/2025,Inda,Delhi,32.9,70,185.4,358,None,Koeppen-A,Arid,Tundra,36.4,10.3,S,Autumn,7162531,96651060.38,4
ind_660,10/21/2025,Inda,Delhi,-6.1,56,50.8,46,None,Koeppen-B,Arid,Tundra,-3.3,16.1,SE,Autumn,5510835,15920109.42,3
ind_661,10/22/2025,Inda,Delhi,13,62,75.5,136,None,Koeppen-A,Arid,Wetland,16.1,25.1,E,Autumn,120449,63553095.37,7
ind_662,10/23/2025,Inda,Delhi,7.4,88,35.6,84,None,Koeppen-A,Arid,Forest,11.8,20.7,S,Autumn,4857318,60654010.46,1
ind_663,10/24/2025,Inda,Delhi,-5.4,32,98.5,56,None,Koeppen-B,Arid,Forest,-3.8,26.3,SE,Autumn,3410143,96777090.51,1
ind_664,10/25/2025,Inda,Delhi,20.1,24,119.8,173,None,Koeppen-B,Arid,Grassland,21.3,22,SE,Autumn,9696545,65025414.61,1
ind_665,10/26/2025,Inda,Delhi,29,27,119,70,None,Koeppen-C,Arid,Tundra,30.4,6.1,W,Autumn,9471570,25994104.43,7
ind_666,10/27/2025,Inda,Delhi,29.1,67,24.6,102,None,Koeppen-A,Arid,Tundra,32.5,1.3,SE,Autumn,8259466,18306587.05,3
ind_667,10/28/2025,Inda,Delhi,-7.7,77,35.2,440,None,Koeppen-C,Arid,Wetland,-3.9,28.2,E,Autumn,7984791,36670611.67,6
ind_668,10/29/2025,Inda,Delhi,10,25,3.5,16,Hurricane,Koeppen-B,Arid,Forest,11.2,30.8,E,Autumn,3895378,11785925.19,7
ind_669,10/30/2025,Inda,Delhi,29.1,10,68.4,340,None,Koeppen-A,Arid,Forest,29.6,12.9,NW,Autumn,2664008,39883237.76,3
ind_670,10/31/2025,Inda,Delhi,22.4,91,187.9,210,Flood,Koeppen-D,Arid,Forest,26.9,37.3,SW,Autumn,218376,78272581.46,5
ind_671,11/1/2025,Inda,Delhi,-1.4,22,113,146,None,Koeppen-C,Arid,Desert,-0.3,32.8,S,Autumn,1744085,10380479.11,7
ind_672,11/2/2025,Inda,Delhi,-6,13,79.9,35,Drought,Koeppen-C,Arid,Grassland,-5.3,21.3,W,Autumn,4939221,25084257.06,7
ind_673,11/3/2025,Inda,Delhi,-2.1,41,24.7,473,None,Koeppen-C,Arid,Wetland,0,24.8,E,Autumn,3750332,35123275.29,3
ind_674,11/4/2025,Inda,Delhi,10.3,66,83.1,457,None,Koeppen-B,Arid,Tundra,13.6,13.2,W,Autumn,9998529,2236211.25,8
ind_675,11/5/2025,Inda,Delhi,20.6,37,75.6,221,None,Koeppen-D,Arid,Wetland,22.5,37.7,SE,Autumn,6691127,42891377.39,5
ind_676,11/6/2025,Inda,Delhi,28.8,61,195.1,360,None,Koeppen-D,Arid,Grassland,31.9,14.2,SW,Autumn,7340015,7398643.5,5
ind_677,11/7/2025,Inda,Delhi,-8.9,84,106.3,453,None,Koeppen-A,Arid,Wetland,-4.7,23.5,SE,Autumn,7855724,38223665.77,3
ind_678,11/8/2025,Inda,Delhi,-1.1,84,142.6,170,None,Koeppen-B,Arid,Desert,3.1,9.8,NE,Autumn,8595737,59288884.27,4
ind_679,11/9/2025,Inda,Delhi,24.3,98,69.9,70,None,Koeppen-A,Arid,Grassland,29.2,39,SE,Autumn,8733903,25593559.53,1
ind_680,11/10/2025,Inda,Delhi,26.1,80,120.6,274,None,Koeppen-B,Arid,Desert,30.1,22.8,NE,Autumn,4294055,38186576.8,10
ind_681,11/11/2025,Inda,Delhi,38.5,51,87.4,286,None,Koeppen-D,Arid,Grassland,41,37.6,S,Autumn,9184499,77238902.11,5
ind_682,11/12/2025,Inda,Delhi,0.7,99,149.4,16,None,Koeppen-B,Arid,Wetland,5.7,2.5,NW,Autumn,856633,15472129.93,7
ind_683,11/13/2025,Inda,Delhi,15.7,86,126.1,353,None,Koeppen-C,Arid,Tundra,20,18.1,S,Autumn,8384581,96506465.85,2
ind_684,11/14/2025,Inda,Delhi,14.5,45,176.5,269,None,Koeppen-D,Arid,Desert,16.8,33,N,Autumn,79487,2410198.97,3
ind_685,11/15/2025,Inda,Delhi,39.6,71,105.3,86,Heatwave,Koeppen-D,Arid,Grassland,43.1,16.7,S,Autumn,5662222,59488415.36,7
ind_686,11/16/2025,Inda,Delhi,6.9,28,2,369,None,Koeppen-D,Arid,Tundra,8.3,4.7,NW,Autumn,1649685,64877088.12,2
ind_687,11/17/2025,Inda,Delhi,13.5,36,7.6,213,None,Koeppen-D,Arid,Desert,15.3,21.4,W,Autumn,5433629,27112695.35,2
ind_688,11/18/2025,Inda,Delhi,2.7,87,96.4,497,None,Koeppen-C,Arid,Tundra,7.1,28.2,W,Autumn,5446149,23272140.1,3
ind_689,11/19/2025,Inda,Delhi,-9.5,39,10.4,494,Heatwave,Koeppen-A,Arid,Grassland,-7.5,24.6,S,Autumn,1027544,31328037.47,3
ind_690,11/20/2025,Inda,Delhi,-1.4,81,157.5,193,None,Koeppen-B,Arid,Tundra,2.6,19.5,S,Autumn,6857207,18968606.86,1
ind_691,11/21/2025,Inda,Delhi,-2.2,42,155.7,481,None,Koeppen-D,Arid,Grassland,-0.1,38.6,S,Autumn,9981213,44183815.52,3
ind_692,11/22/2025,Inda,Delhi,24.8,11,186.2,38,None,Koeppen-C,Arid,Forest,25.4,31.7,SE,Autumn,3756865,51532062.66,6
ind_693,11/23/2025,Inda,Delhi,7.5,49,29.6,418,None,Koeppen-B,Arid,Forest,9.9,2.8,N,Autumn,9367985,82591241.39,8
